condition,epoch,image_id,true_label,assigned_label,raw_norm,q_actual,q_neutral,G_actual,G_neutral,Delta_G,p_assigned_actual,p_assigned_neutral,loss_actual,loss_neutral,target_logit_actual,target_logit_neutral,cosine_sim
A,40,12478,66,66,17.166181564331055,-0.6767768859863281,0.0,2.8946460588485934e-06,0.0002885613066609949,-0.0002856666606021463,0.9999998807907104,0.999988317489624,1.1920928244535389e-07,1.168244216387393e-05,29.908754348754883,24.92766761779785,0.948310375213623
A,40,12467,66,66,17.89029884338379,-0.562400221824646,0.0,1.9737813161668782e-08,4.390522008179687e-06,-4.370784195018018e-06,1.0,0.9999997615814209,-0.0,2.3841855067985307e-07,31.731603622436523,26.839616775512695,0.5988882780075073
A,40,12590,67,67,20.135013580322266,-0.20784026384353638,0.0,2.679331601029844e-06,1.8466145775164478e-05,-1.5786814174134634e-05,0.9999998807907104,0.9999990463256836,1.1920928244535389e-07,9.536738616588991e-07,26.19536590576172,24.368017196655273,0.9972519278526306
A,40,12619,67,67,21.224803924560547,-0.03570433706045151,0.0,0.0005613379762507975,0.0008019583183340728,-0.00024062034208327532,0.9999805688858032,0.9999721050262451,1.9430925021879375e-05,2.7894584491150454e-05,26.00509262084961,25.64385414123535,0.9999755620956421
A,40,12608,67,67,20.795455932617188,-0.10352123528718948,0.0,5.39696929990896e-06,1.734078978188336e-05,-1.1943820481974399e-05,0.9999997615814209,0.9999991655349731,2.3841855067985307e-07,8.344646857949556e-07,27.008052825927734,25.971059799194336,0.9934890270233154
A,40,12634,67,67,17.143260955810547,-0.6803972721099854,0.0,2.7329738259140868e-06,0.00020902970572933555,-0.00020629673190342146,0.9999998807907104,0.9999897480010986,1.1920928244535389e-07,1.0251946150674485e-05,28.9106388092041,24.147077560424805,0.969579815864563
A,40,12841,68,68,21.619129180908203,0.02658061683177948,0.0,0.00015338609227910638,0.00012137373414589092,3.201235813321546e-05,0.9999918937683105,0.9999936819076538,8.106198947643861e-06,6.318072337307967e-06,23.3748779296875,23.623239517211914,0.9999629855155945
A,40,12777,68,68,18.294042587280273,-0.49862760305404663,0.0,6.320347893051803e-05,0.001795428921468556,-0.001732225442538038,0.9999978542327881,0.9999337196350098,2.145764938177308e-06,6.627816765103489e-05,25.841453552246094,22.412832260131836,0.9957717657089233
A,40,12684,68,68,19.88051986694336,-0.2480383664369583,0.0,2.0507844965322874e-05,0.0001586475846124813,-0.00013813973964715842,0.9999992847442627,0.9999938011169434,7.152555099310121e-07,6.198863957251888e-06,25.605854034423828,23.557241439819336,0.999994695186615
A,40,12690,68,68,18.7996826171875,-0.41876012086868286,0.0,1.1222852663195226e-05,0.00023917485668789595,-0.00022795200402470073,0.9999995231628418,0.9999890327453613,4.768370445162873e-07,1.0967194612021558e-05,26.90401840209961,23.68129539489746,0.9922588467597961
A,40,12881,69,69,19.47101402282715,-0.3127211332321167,0.0,1.5335248235714971e-06,3.80620222131256e-05,-3.6528497389554104e-05,1.0,0.9999983310699463,-0.0,1.6689286894688848e-06,28.759920120239258,25.897600173950195,0.7051603198051453
A,40,12948,69,69,19.837575912475586,-0.2548214793205261,0.0,4.4479238567873836e-05,0.0002930395712610334,-0.0002485603326931596,0.9999980926513672,0.9999860525131226,1.9073468138230965e-06,1.3947389561508317e-05,24.30037498474121,22.340051651000977,0.998849630355835
A,40,13100,69,69,23.641464233398438,0.34601500630378723,0.0,0.00030862935818731785,3.6299188650446013e-06,0.00030499943932227325,0.999984860420227,0.9999998807907104,1.5139465176616795e-05,1.1920928244535389e-07,22.855567932128906,27.23613166809082,0.995039701461792
A,40,13062,69,69,24.274978637695312,0.44608065485954285,0.0,0.002823025453835726,1.3191005564294755e-05,0.002809834448271431,0.9998334646224976,0.9999994039535522,0.00016652150952722877,5.960462772236497e-07,20.455005645751953,25.965139389038086,0.9909883737564087
A,40,13454,70,70,18.599634170532227,-0.45035839080810547,0.0,5.408580364019144e-06,0.0001682480942690745,-0.00016283951390505536,0.9999997615814209,0.9999914169311523,2.3841855067985307e-07,8.583032467868179e-06,27.801816940307617,24.26714515686035,0.9979774355888367
A,40,13348,70,70,19.724824905395508,-0.27263087034225464,0.0,3.396449392312206e-05,0.0003585062804631889,-0.0003245417865400668,0.9999986886978149,0.9999849796295166,1.311301275563892e-06,1.5020257706055418e-05,27.238386154174805,24.845338821411133,0.9992085099220276
A,40,13472,70,70,21.814884185791016,0.05750075727701187,0.0,4.192465439700754e-06,2.1818493678438244e-06,2.01061607185693e-06,0.9999997615814209,0.9999998807907104,2.3841855067985307e-07,1.1920928244535389e-07,26.175817489624023,26.81717872619629,0.9999625086784363
A,40,13455,70,70,20.09597396850586,-0.2140066772699356,0.0,9.229730494553223e-05,0.0006312464247457683,-0.0005389491198002361,0.9999963045120239,0.9999734163284302,3.6954811548639555e-06,2.658331868587993e-05,27.17987823486328,25.21404457092285,0.9988786578178406
A,40,13503,71,71,20.924781799316406,-0.0830937996506691,0.0,7.946964615257457e-05,0.00017743151693139225,-9.796187077881768e-05,0.9999966621398926,0.9999922513961792,3.3378546504536644e-06,7.748573807475623e-06,26.011404037475586,25.20564079284668,0.9999962449073792
A,40,13530,71,71,18.0653076171875,-0.5347570180892944,0.0,8.807569429336581e-07,8.040285320021212e-05,-7.952209625727846e-05,1.0,0.9999961853027344,-0.0,3.814689989667386e-06,28.70376968383789,24.587987899780273,0.6714975237846375
A,40,13540,71,71,21.251087188720703,-0.03155280649662018,0.0,0.00011300766345812008,0.00015258090570569038,-3.9573242247570306e-05,0.9999947547912598,0.999992847442627,5.245195097813848e-06,7.152531907195225e-06,25.208297729492188,24.9007511138916,0.9999778270721436
A,40,13508,71,71,20.793861389160156,-0.1037731021642685,0.0,0.0002261000918224454,0.0005212223040871322,-0.0002951222122646868,0.9999892711639404,0.9999746084213257,1.07287787614041e-05,2.539125671319198e-05,23.666248321533203,22.78950309753418,0.9995906352996826
A,40,13611,72,72,19.913829803466797,-0.24277694523334503,0.0,1.4035813364898786e-05,9.993033017963171e-05,-8.589451681473292e-05,0.9999994039535522,0.9999953508377075,5.960462772236497e-07,4.6491513785440475e-06,26.89513397216797,24.74811363220215,0.9893863201141357
A,40,13788,72,72,20.459030151367188,-0.1566607803106308,0.0,5.4192655625229236e-06,2.4622660930617712e-05,-1.920339536809479e-05,0.9999997615814209,0.9999988079071045,2.3841855067985307e-07,1.1920922133867862e-06,26.92446517944336,25.43275260925293,0.999801516532898
A,40,13861,72,72,22.74974250793457,0.20516465604305267,0.0,5.412458995124325e-05,6.634059445786988e-06,4.749053050545626e-05,0.9999970197677612,0.9999996423721313,2.9802276912960224e-06,3.576278118089249e-07,23.396411895751953,25.68245506286621,0.9889729619026184
A,40,13656,72,72,17.151865005493164,-0.6790382266044617,0.0,6.225567403816967e-07,0.00010964487591991201,-0.00010902231917953031,1.0,0.9999946355819702,-0.0,5.364403477869928e-06,28.52609634399414,23.854516983032227,0.6067771315574646
A,40,13876,73,73,22.06908416748047,0.09765246510505676,0.0,9.661562944529578e-05,3.8832160498714074e-05,5.7783468946581706e-05,0.9999949932098389,0.9999980926513672,5.006777428206988e-06,1.9073468138230965e-06,23.268138885498047,24.238088607788086,0.9991917610168457
A,40,13888,73,73,20.001983642578125,-0.2288527488708496,0.0,7.840607395337429e-06,6.086135545047e-05,-5.302074805513257e-05,0.9999996423721313,0.9999969005584717,3.576278118089249e-07,3.099436753473128e-06,26.8425350189209,24.800580978393555,0.9999871850013733
A,40,13878,73,73,22.327016830444336,0.13839375972747803,0.0,9.473007230553776e-05,1.9896562662324868e-05,7.483350964321289e-05,0.9999954700469971,0.9999990463256836,4.529942543740617e-06,9.536738616588991e-07,25.726987838745117,27.36305809020996,0.9966427087783813
A,40,13881,73,73,19.959184646606445,-0.23561300337314606,0.0,3.9698232285445556e-05,0.0002758419723249972,-0.00023614374003955163,0.9999983310699463,0.9999871253967285,1.6689286894688848e-06,1.2874520507466514e-05,25.927907943725586,23.93021583557129,0.9989537000656128
A,40,13973,74,74,19.23680877685547,-0.34971460700035095,0.0,1.1166355761815794e-05,0.00013786541239824146,-0.00012669905663642567,0.9999995231628418,0.9999934434890747,4.768370445162873e-07,6.556489552167477e-06,25.062204360961914,22.47028923034668,0.9987800121307373
A,40,13981,74,74,24.621715545654297,0.5008488893508911,0.0,0.0004959378275088966,4.441512544417492e-07,0.0004954936762544548,0.9999674558639526,1.0,3.2543604902457446e-05,-0.0,20.599708557128906,27.31602668762207,0.739519476890564
A,40,14030,74,74,24.713966369628906,0.515420138835907,0.0,8.438068471150473e-05,2.2300714164202873e-08,8.435838399734052e-05,0.9999935626983643,1.0,6.437280717364047e-06,-0.0,22.326519012451172,30.34174156188965,0.7999069690704346
A,40,14016,74,74,22.100271224975586,0.1025785580277443,0.0,0.0004079153877682984,0.0001422106579411775,0.0002657047298271209,0.9999823570251465,0.9999940395355225,1.764281842042692e-05,5.960446742392378e-06,24.007463455200195,25.0725154876709,0.9999207854270935
A,40,14096,75,75,23.513282775878906,0.3257683217525482,0.0,5.4845491831656545e-05,7.032526241346204e-07,5.4142239207521925e-05,0.9999969005584717,1.0,3.099436753473128e-06,-0.0,22.820446014404297,26.836820602416992,0.7116366624832153
A,40,14095,75,75,21.668306350708008,0.03434830904006958,0.0,1.0239592484140303e-05,6.852003480162239e-06,3.3875890039780643e-06,0.9999996423721313,0.9999997615814209,3.576278118089249e-07,2.3841855067985307e-07,27.774581909179688,28.18235969543457,0.9999459385871887
A,40,14113,75,75,18.28355598449707,-0.50028395652771,0.0,1.9408778825891204e-05,0.0006922832690179348,-0.0006728744901920436,0.9999994039535522,0.999975323677063,5.960462772236497e-07,2.4676019165781327e-05,27.27762222290039,23.590574264526367,0.991924524307251
A,40,14080,75,75,20.4117488861084,-0.16412900388240814,0.0,4.6651777665829286e-05,0.00017674046102911234,-0.00013008868336328305,0.9999983310699463,0.9999934434890747,1.6689286894688848e-06,6.556489552167477e-06,24.716955184936523,23.32728385925293,0.9979350566864014
A,40,14128,76,76,19.600200653076172,-0.29231566190719604,0.0,1.944061295944266e-05,0.0001963397371582687,-0.00017689912419882603,0.9999991655349731,0.9999905824661255,8.344646857949556e-07,9.417489309271332e-06,26.854278564453125,24.37626838684082,0.9927573800086975
A,40,14165,76,76,18.040607452392578,-0.5386584997177124,0.0,1.3346542573344777e-06,0.00010682013817131519,-0.00010548548391398072,1.0,0.9999954700469971,-0.0,4.529942543740617e-06,28.37067985534668,24.30228614807129,0.7304567098617554
A,40,14186,76,76,20.74949073791504,-0.11078159511089325,0.0,2.9449303838191554e-05,6.817761459387839e-05,-3.8728310755686834e-05,0.9999985694885254,0.9999966621398926,1.4305104514278355e-06,3.3378546504536644e-06,23.83281707763672,22.894506454467773,0.9979590177536011
A,40,14184,76,76,18.242717742919922,-0.5067344903945923,0.0,3.0383750981854973e-06,0.00015221128705888987,-0.00014917291196070437,0.9999998807907104,0.9999933242797852,1.1920928244535389e-07,6.6756979322235566e-06,28.96322250366211,24.9317569732666,0.9940062761306763
A,40,14227,77,77,19.44539451599121,-0.3167678117752075,0.0,1.4681542779726442e-05,0.00017617565754335374,-0.0001614941147636273,0.9999994039535522,0.9999916553497314,5.960462772236497e-07,8.34461570775602e-06,26.825077056884766,24.195589065551758,0.9937615394592285
A,40,14218,77,77,16.908069610595703,-0.7175464630126953,0.0,9.18416453998816e-09,4.345092293078778e-06,-4.33590812853879e-06,1.0,0.9999997615814209,-0.0,2.3841855067985307e-07,31.72450828552246,26.13690757751465,0.5184949040412903
A,40,14220,77,77,17.831478118896484,-0.5716911554336548,0.0,7.021374699434091e-07,7.821448525646701e-05,-7.75123477865236e-05,1.0,0.9999959468841553,-0.0,4.0531076592742465e-06,27.959991455078125,23.82767677307129,0.559467077255249
A,40,14214,77,77,18.860864639282227,-0.4090961813926697,0.0,6.713718647688438e-08,4.3828454181493726e-06,-4.315708231672488e-06,1.0,0.9999997615814209,-0.0,2.3841855067985307e-07,29.607763290405273,25.993459701538086,0.5686945915222168
A,40,14290,78,78,24.948387145996094,0.5524476766586304,0.0,0.00024361195391975343,5.2705974695754776e-08,0.00024355924794505768,0.9999810457229614,1.0,1.8954096958623268e-05,-0.0,20.854400634765625,29.01026725769043,0.7537038326263428
A,40,14301,78,78,19.648189544677734,-0.28473567962646484,0.0,6.536711225635372e-06,8.055265061557293e-05,-7.401593938993756e-05,0.9999997615814209,0.9999964237213135,2.3841855067985307e-07,3.576272320060525e-06,26.996706008911133,24.551069259643555,0.997755765914917
A,40,14264,78,78,22.682462692260742,0.19453758001327515,0.0,8.086102025117725e-05,8.991284630610608e-06,7.186973562056664e-05,0.9999967813491821,0.9999996423721313,3.2186455882765586e-06,3.576278118089249e-07,24.296199798583984,26.550199508666992,0.9966061115264893
A,40,14262,78,78,22.556442260742188,0.1746322512626648,0.0,4.2705560190370306e-05,5.307650553731946e-06,3.739790963663836e-05,0.9999980926513672,0.9999997615814209,1.9073468138230965e-06,2.3841855067985307e-07,25.685977935791016,27.827608108520508,0.9974777102470398
A,40,14334,79,79,24.589468002319336,0.49575525522232056,0.0,0.00044905801769346,5.104487286189396e-07,0.00044854756896484105,0.9999701976776123,1.0,2.9801878554280847e-05,-0.0,20.270240783691406,26.727746963500977,0.7245959043502808
A,40,14359,79,79,20.36244773864746,-0.17191627621650696,0.0,0.000659732788335532,0.002341257641091943,-0.0016815248527564108,0.9999747276306152,0.9999068975448608,2.52720492426306e-05,9.30981186684221e-05,22.608074188232422,21.309446334838867,0.9994916915893555
A,40,14321,79,79,19.608495712280273,-0.2910054326057434,0.0,7.0338019213522784e-06,9.139959729509428e-05,-8.4365795373742e-05,0.9999997615814209,0.9999966621398926,2.3841855067985307e-07,3.3378546504536644e-06,27.879714965820312,25.282766342163086,0.9990074634552002
A,40,14349,79,79,20.323856353759766,-0.1780119240283966,0.0,6.678373756585643e-05,0.00029820416239090264,-0.0002314204248250462,0.9999969005584717,0.9999855756759644,3.099436753473128e-06,1.4424220353248529e-05,25.73676872253418,24.168493270874023,0.9985404014587402
A,40,14393,80,80,22.143009185791016,0.10932916402816772,0.0,4.585272108670324e-05,1.5793089914950542e-05,3.00596311717527e-05,0.9999979734420776,0.9999992847442627,2.0265558760002023e-06,7.152555099310121e-07,23.971969604492188,25.11247444152832,0.9968775510787964
A,40,14589,80,80,17.612926483154297,-0.6062120795249939,0.0,1.7227930584340356e-05,0.0006938698934391141,-0.0006766419628547737,0.9999994039535522,0.9999722242355347,5.960462772236497e-07,2.777537883957848e-05,26.16516876220703,22.25104331970215,0.9819812774658203
A,40,14555,80,80,21.64808464050293,0.031154226511716843,0.0,7.36510969545634e-07,5.278435537547921e-07,2.0866741579084191e-07,1.0,1.0,-0.0,-0.0,25.863101959228516,26.196226119995117,0.9999999403953552
A,40,14399,80,80,19.776086807250977,-0.2645338773727417,0.0,1.0311051482858602e-05,0.00011380007344996557,-0.00010348902196710696,0.9999996423721313,0.9999954700469971,3.576278118089249e-07,4.529942543740617e-06,27.71950340270996,25.326200485229492,0.99994957447052
A,40,14626,81,81,21.822378158569336,0.05868444964289665,0.0,6.897606681377511e-07,3.5479231996760063e-07,3.349683481701504e-07,1.0,1.0,-0.0,-0.0,26.444541931152344,27.10935401916504,1.0
A,40,14637,81,81,23.12779998779297,0.26488006114959717,0.0,4.4501241063699126e-05,1.2622904250747524e-06,4.3238950638624374e-05,0.9999977350234985,1.0,2.264974000354414e-06,-0.0,24.366249084472656,27.69936180114746,0.794947624206543
A,40,14623,81,81,24.224512100219727,0.43810927867889404,0.0,0.0003556448209565133,6.626521553698694e-07,0.0003549821688011434,0.9999843835830688,1.0,1.5616295058862306e-05,-0.0,22.675987243652344,28.866567611694336,0.9094889163970947
A,40,14618,81,81,23.4627628326416,0.3177885413169861,0.0,1.8226073734695092e-05,2.1903157687575003e-07,1.8007042157819342e-05,0.999998927116394,1.0,1.0728830375228426e-06,-0.0,23.862815856933594,27.99641990661621,0.7499197125434875
A,40,14685,82,82,22.56620979309082,0.176175057888031,0.0,3.66825406672433e-05,4.340725354268216e-06,3.2341815312975086e-05,0.9999986886978149,0.9999998807907104,1.311301275563892e-06,1.1920928244535389e-07,25.137075424194336,27.235231399536133,0.9972624778747559
A,40,14662,82,82,26.560802459716797,0.8071339130401611,0.0,0.031890906393527985,2.0551738089125138e-08,0.031890885841789895,0.9972944855690002,1.0,0.0027091726660728455,-0.0,16.935100555419922,31.127492904663086,0.9368772506713867
A,40,14654,82,82,18.416040420532227,-0.47935763001441956,0.0,3.2978066428768216e-06,0.00015939187142066658,-0.00015609406477778975,0.9999998807907104,0.9999932050704956,1.1920928244535389e-07,6.794906312279636e-06,29.134319305419922,25.209917068481445,0.9988142251968384
A,40,14661,82,82,21.30895233154297,-0.022412819787859917,0.0,5.970113488729112e-05,7.507201371481642e-05,-1.5370878827525303e-05,0.9999974966049194,0.9999967813491821,2.50339189733495e-06,3.2186455882765586e-06,25.15214729309082,24.9325008392334,0.9999490976333618
B,40,243,0,78,20.43766212463379,-0.1674598902463913,0.0,5.9811092796735466e-05,0.00019594846526160836,-0.0001361373724648729,0.9999970197677612,0.9999898672103882,2.9802276912960224e-06,1.0132738680113107e-05,21.74618911743164,20.531885147094727,0.9998912811279297
B,40,24,0,24,16.914230346679688,-0.7588831186294556,0.0,5.170968142920174e-05,0.0019757840782403946,-0.0019240743968111929,0.9999978542327881,0.9999030828475952,2.145764938177308e-06,9.691245941212401e-05,23.599205017089844,19.745161056518555,0.9937850832939148
B,40,214,0,73,18.052852630615234,-0.5677604675292969,0.0,0.0009783434215933084,0.01654141955077648,-0.015563076129183173,0.9999608993530273,0.9992551207542419,3.909988299710676e-05,0.000745137978810817,21.365697860717773,18.421213150024414,0.9970363974571228
B,40,167,0,69,18.214982986450195,-0.540546178817749,0.0,0.0007527422276325524,0.013731935992836952,-0.0129791937652044,0.9999724626541138,0.9994469285011292,2.753696753643453e-05,0.0005532164941541851,22.255163192749023,19.255414962768555,0.9963935613632202
B,40,289,1,34,20.2593994140625,-0.19738204777240753,0.0,0.00012819792027585208,0.0005368420970626175,-0.00040864417678676546,0.999994158744812,0.999974250793457,5.8412379075889476e-06,2.5748875486897305e-05,22.927005767822266,21.443017959594727,0.9992787837982178
B,40,304,1,59,23.3879451751709,0.327757865190506,0.0,0.0146814975887537,0.0008588953060097992,0.013822602282743901,0.9991346001625061,0.9999551773071289,0.0008657997823320329,4.482168878894299e-05,17.401920318603516,20.365266799926758,0.9979532957077026
B,40,302,1,29,20.216136932373047,-0.2046438455581665,0.0,0.000257790379691869,0.0010586930438876152,-0.0008009026641957462,0.9999881982803345,0.9999486207962036,1.1801649634435307e-05,5.1377883210079744e-05,22.04470443725586,20.583276748657227,0.9995042085647583
B,40,276,1,28,22.277360916137695,0.14134149253368378,0.0,0.00040239698137156665,0.00011758828622987494,0.0002848086951416917,0.9999798536300659,0.9999942779541016,2.0146166207268834e-05,5.722029527532868e-06,20.73193359375,22.009519577026367,0.9993438720703125
B,40,382,2,37,21.425613403320312,-0.0016279967967420816,0.0,7.144417759263888e-05,7.175538485171273e-05,-3.112072590738535e-07,0.9999964237213135,0.9999964237213135,3.576272320060525e-06,3.576272320060525e-06,22.31857681274414,22.30454444885254,0.9999753832817078
B,40,605,2,27,22.188613891601562,0.12644492089748383,0.0,0.2362619936466217,0.09841673821210861,0.1378452554345131,0.9884423613548279,0.9953526258468628,0.011624930426478386,0.004658204037696123,16.955387115478516,17.873395919799805,0.9997537136077881
B,40,595,2,64,19.952062606811523,-0.24896986782550812,0.0,0.00046054102131165564,0.0022732331417500973,-0.0018126921204384416,0.99997878074646,0.9998877048492432,2.1219027985353023e-05,0.00011228884250158444,21.514938354492188,19.84671974182129,0.999216616153717
B,40,517,2,29,21.540950775146484,0.01773187890648842,0.0,0.00020649147336371243,0.00018019643903244287,2.6295034331269562e-05,0.9999890327453613,0.9999904632568359,1.0967194612021558e-05,9.536697689327411e-06,21.712390899658203,21.863008499145508,0.9999686479568481
B,40,762,3,41,21.345062255859375,-0.015148854814469814,0.0,0.00041629080078564584,0.000470161932753399,-5.387113196775317e-05,0.9999792575836182,0.9999765157699585,2.074220174108632e-05,2.3483953555114567e-05,22.530996322631836,22.400575637817383,0.999982476234436
B,40,817,3,23,17.83081817626953,-0.6050298810005188,0.0,9.610826236894354e-05,0.00257704290561378,-0.0024809346432448365,0.9999958276748657,0.9998695850372314,4.172316494077677e-06,0.00013040646445006132,23.788352966308594,20.321332931518555,0.9960922002792358
B,40,753,3,68,17.491069793701172,-0.6620581150054932,0.0,0.00010620194370858371,0.003047897247597575,-0.0029416953038889915,0.9999957084655762,0.9998553991317749,4.291525328881107e-06,0.0001445904199499637,23.029451370239258,19.53129005432129,0.9969573020935059
B,40,805,3,51,18.533130645751953,-0.48714369535446167,0.0,0.00018391016055829823,0.003066516714170575,-0.002882606553612277,0.9999915361404419,0.9998376369476318,8.4638240878121e-06,0.00016234986833296716,23.209348678588867,20.25164222717285,0.9981635808944702
B,40,909,4,80,17.296924591064453,-0.6946462392807007,0.0,0.00011127292236778885,0.002739204792305827,-0.0026279318699380383,0.9999953508377075,0.999864935874939,4.6491513785440475e-06,0.00013505500101018697,21.824268341064453,18.463117599487305,0.9972603917121887
B,40,928,4,2,21.397045135498047,-0.006423303857445717,0.0,3.2727664802223444e-05,3.322304110042751e-05,-4.953762982040644e-07,0.9999983310699463,0.9999983310699463,1.6689286894688848e-06,1.6689286894688848e-06,23.29549217224121,23.237489700317383,0.9996123313903809
B,40,910,4,12,18.629308700561523,-0.4709998071193695,0.0,0.04009879380464554,0.45742174983024597,-0.41732295602560043,0.9986543655395508,0.9835952520370483,0.0013465156080201268,0.016540776938199997,20.54375457763672,18.027925491333008,0.9973782300949097
B,40,975,4,24,18.069324493408203,-0.5649955868721008,0.0,0.00015013098891358823,0.004177751950919628,-0.00402762096200604,0.9999946355819702,0.9998378753662109,5.364403477869928e-06,0.00016211149340961128,24.342872619628906,20.91254234313965,0.9943091869354248
B,40,1012,5,80,20.331912994384766,-0.18521031737327576,0.0,7.19097297405824e-05,0.0002772204752545804,-0.00020531074551399797,0.9999969005584717,0.9999873638153076,3.099436753473128e-06,1.2636104656849056e-05,22.51280975341797,21.13588523864746,0.9997571706771851
B,40,1092,5,11,20.527626037597656,-0.15235905349254608,0.0,0.0005671262624673545,0.001702058594673872,-0.0011349323322065175,0.9999754428863525,0.999923586845398,2.455681169521995e-05,7.64102369430475e-05,21.975605010986328,20.8433780670166,0.9996362924575806
B,40,1237,5,20,20.306804656982422,-0.18942485749721527,0.0,3.583373472793028e-05,0.00017356463649775833,-0.00013773090176982805,0.9999984502792358,0.9999922513961792,1.5497195136049413e-06,7.748573807475623e-06,25.535221099853516,23.898950576782227,0.9984217286109924
B,40,1188,5,36,17.440387725830078,-0.6705653071403503,0.0,5.8490055380389094e-05,0.0016677628736943007,-0.0016092728183139116,0.9999974966049194,0.9999151229858398,2.50339189733495e-06,8.487341256113723e-05,22.90467643737793,19.406484603881836,0.9976733922958374
B,40,1358,6,14,18.079137802124023,-0.5633483529090881,0.0,0.0007926884572952986,0.015168885700404644,-0.014376197243109345,0.9999667406082153,0.9992746710777283,3.325883881188929e-05,0.0007256020326167345,22.32522964477539,19.240503311157227,0.9969173669815063
B,40,1304,6,11,18.43285369873047,-0.5039756298065186,0.0,3.279568045400083e-05,0.0008365195826627314,-0.0008037239022087306,0.9999986886978149,0.9999622106552124,1.311301275563892e-06,3.7788631743751466e-05,25.134441375732422,21.80240821838379,0.9971846342086792
B,40,1353,6,13,19.43603515625,-0.3355872631072998,0.0,0.0005147395422682166,0.004041156731545925,-0.0035264171892777085,0.999977707862854,0.9998100399971008,2.2291887944447808e-05,0.00019000156316906214,21.886991500854492,19.747968673706055,0.998599112033844
B,40,1284,6,48,18.96814727783203,-0.4141242802143097,0.0,0.0008812722517177463,0.009433020837605,-0.008551748585887253,0.9999613761901855,0.9995410442352295,3.862306402879767e-05,0.00045908879837952554,21.83759880065918,19.36171531677246,0.9981951713562012
B,40,1413,7,70,16.803321838378906,-0.7774996161460876,0.0,0.0001699870335869491,0.00881089549511671,-0.008640908461529762,0.9999942779541016,0.9996708631515503,5.722029527532868e-06,0.0003292018664069474,24.350921630859375,20.29764747619629,0.9936243891716003
B,40,1446,7,47,23.812021255493164,0.3989408612251282,0.0,1.751260757446289,0.10669229179620743,1.6445684656500816,0.9053899645805359,0.9949114918708801,0.09938955307006836,0.0051015205681324005,13.008960723876953,16.026029586791992,0.9977347254753113
B,40,1489,7,73,17.942768096923828,-0.5862385630607605,0.0,2.6539219106780365e-05,0.0008279287721961737,-0.0008013895530893933,0.999998927116394,0.9999614953994751,1.0728830375228426e-06,3.85038583772257e-05,24.647510528564453,21.088605880737305,0.9964163303375244
B,40,1439,7,77,16.13157081604004,-0.8902559280395508,0.0,0.00016747675545047969,0.006470681633800268,-0.0063032048783497885,0.999993085861206,0.9996728897094727,6.9141146923357155e-06,0.0003271759778726846,22.42881202697754,18.55867576599121,0.9961254000663757
B,40,1552,8,2,19.527172088623047,-0.3202895522117615,0.0,0.00015840367996133864,0.0012716802302747965,-0.0011132765503134578,0.999992847442627,0.9999374151229858,7.152531907195225e-06,6.258291978156194e-05,22.835235595703125,20.66499900817871,0.9986020922660828
B,40,1598,8,0,19.950843811035156,-0.24917444586753845,0.0,2.201821371272672e-05,0.00013111559383105487,-0.00010909738011832815,0.9999990463256836,0.9999940395355225,9.536738616588991e-07,5.960446742392378e-06,23.81322479248047,21.93446159362793,0.9970813393592834
B,40,1603,8,9,21.6754150390625,0.04030228778719902,0.0,0.0036315431352704763,0.0027136204298585653,0.000917922705411911,0.9998117089271545,0.9998611211776733,0.000188332938705571,0.00013886917440686375,19.190309524536133,19.49583625793457,0.9999749064445496
B,40,1658,8,32,17.701114654541016,-0.6268011927604675,0.0,0.001041695475578308,0.033981114625930786,-0.03293941915035248,0.999966025352478,0.9987975358963013,3.397406908334233e-05,0.0012031705118715763,23.96526336669922,20.397741317749023,0.9951432943344116
B,40,1686,9,61,21.001272201538086,-0.07285549491643906,0.0,8.99472797755152e-05,0.0001670956116868183,-7.71483319113031e-05,0.9999960660934448,0.9999924898147583,3.933898824470816e-06,7.510157047363464e-06,23.46443748474121,22.838727951049805,0.9999825954437256
B,40,1688,9,82,21.70454216003418,0.04519139602780342,0.0,0.0008210313972085714,0.0005799063947051764,0.00024112500250339508,0.9999574422836304,0.9999704360961914,4.255681051290594e-05,2.95634672511369e-05,20.059467315673828,20.419946670532227,0.9999755620956421
B,40,1743,9,59,21.09391975402832,-0.05730420723557472,0.0,6.808825128246099e-05,0.00011088696919614449,-4.2798717913683504e-05,0.9999966621398926,0.9999945163726807,3.3378546504536644e-06,5.483612312673358e-06,24.206636428833008,23.68828773498535,0.9997195601463318
B,40,1706,9,22,24.897029876708984,0.5810642242431641,0.0,11.519989013671875,0.4125308692455292,11.107458144426346,0.3676967918872833,0.9810259938240051,1.0004966259002686,0.019156333059072495,10.122299194335938,14.609930038452148,0.994495689868927
B,40,1957,10,29,19.64339256286621,-0.3007814586162567,0.0,0.00018135551363229752,0.0012400017585605383,-0.0010586462449282408,0.9999924898147583,0.9999451637268066,7.510157047363464e-06,5.4834770708112046e-05,22.084552764892578,20.093313217163086,0.9985124468803406
B,40,1839,10,15,20.01405143737793,-0.23856475949287415,0.0,0.00119950738735497,0.005543522536754608,-0.004344015149399638,0.9999493360519409,0.9997530579566956,5.066266385256313e-05,0.0002469711471349001,21.177412033081055,19.593534469604492,0.9991475343704224
B,40,2108,10,65,17.642288208007812,-0.6366754770278931,0.0,0.0001297048875130713,0.004214922897517681,-0.00408521801000461,0.9999946355819702,0.9997970461845398,5.364403477869928e-06,0.0002029928145930171,24.037797927856445,20.42652702331543,0.9965212345123291
